label,Te_eV,n_lower,n_upper,Upsilon_interp,K_CCC_stored,K_And2002,pct_err
3D->5P,5.17947467923121,3,5,8.500229305884856,1.7453501162086284e-08,2.4820805907187988e-08,-29.681972344693964
3D->5P,5.428675439323859,3,5,8.487227299966154,1.7281807892146488e-08,2.4415804549138744e-08,-29.218765421530634
3D->5P,5.689866029018296,3,5,8.4742451820001,1.7105634375744888e-08,2.4007959519515822e-08,-28.750153207148266
3D->5P,5.963623316594643,3,5,8.461282921565948,1.6925492337732758e-08,2.3598063051700182e-08,-28.275925440781812
3D->5P,6.250551925273971,3,5,8.448340488289487,1.674186312172771e-08,2.318685510102973e-08,-27.795886726422836
3D->5P,6.551285568595508,3,5,8.435417851842976,1.6555198113426538e-08,2.2775025200181287e-08,-27.309858198116245
3D->5P,6.866488450043,3,5,8.422514981945048,1.6365919313528593e-08,2.2363214385619262e-08,-26.817679107647642
3D->5P,7.196856730011519,3,5,8.409631848360666,1.617442004875704e-08,2.1952017172667275e-08,-26.31920829172816
3D->5P,7.543120063354617,3,5,8.396768420901031,1.5981065809409987e-08,2.154198355949514e-08,-25.8143254762352
3D->5P,7.906043210907698,3,5,8.383924669423536,1.5786195201502907e-08,2.113362104283321e-08,-25.30293237724025
3D->5P,8.286427728546842,3,5,8.371100563831664,1.55901210009654e-08,2.0727396630532535e-08,-24.784953562376767
3D->5P,8.685113737513525,3,5,8.358296074074945,1.539313129663264e-08,2.032373883819288e-08,-24.260337041403623
3D->5P,9.102981779915218,3,5,8.345511170148862,1.5195490708033016e-08,1.992303965898708e-08,-23.729054561317973
3D->5P,9.54095476349994,3,5,8.332745822094811,1.4997441663319528e-08,1.9525656497532722e-08,-23.191101588750072
3D->5P,10.0,3,5,8.32,1.4799205722211955e-08,1.913191406020924e-08,-22.64649697025609
3D->5D,1.0,3,5,21.0,3.298660951487548e-08,6.392684375644524e-08,-48.39943977126243
3D->5D,1.0481131341546857,3,5,21.23699451298997,3.414426563421895e-08,6.601483914631127e-08,-48.277893158924954
3D->5D,1.0985411419875581,3,5,21.476663616417433,3.527416966167825e-08,6.803218834877608e-08,-48.15076433990257
3D->5D,1.1513953993264474,3,5,21.719037494247065,3.637456930250656e-08,6.9974938028163e-08,-48.01771844675763
3D->5D,1.2067926406393286,3,5,21.964146671083256,3.744394021099827e-08,7.183971388949834e-08,-47.87849479941777
3D->5D,1.264855216855296,3,5,22.21202201601438,3.848097095391929e-08,7.362370263709802e-08,-47.73290451908183
3D->5D,1.3257113655901092,3,5,22.462694746500468,3.94845472138461e-08,7.532462986101697e-08,-47.58082809474159
3D->5D,1.3894954943731377,3,5,22.716196432304717,4.04537356093286e-08,7.694073462986376e-08,-47.42221294878708
3D->5D,1.4563484775012439,3,5,22.97255899946941,4.138776745558496e-08,7.847074151565507e-08,-47.25707103541513
3D->5D,1.5264179671752334,3,5,23.231814734336677,4.228602274203097e-08,7.991383071737285e-08,-47.08547649081949
3D->5D,1.599858719606058,3,5,23.493996287614646,4.314801456134544e-08,8.12696068871598e-08,-46.90756333883213
3D->5D,1.676832936811008,3,5,23.75913667848946,4.3973374188207696e-08,8.253806719873189e-08,-46.72352324130592
3D->5D,1.7575106248547918,3,5,24.027269298783786,4.476183697310232e-08,8.371956913333732e-08,-46.533603270447244
3D->5D,1.842069969326716,3,5,24.298427917162076,4.551322918632338e-08,8.481479839583424e-08,-46.33810367158898
3D->5D,1.93069772888325,3,5,24.57264668338349,4.62274559183665e-08,8.582473731329369e-08,-46.13737558016835
3D->5D,2.023589647725157,3,5,24.849960132602686,4.690449011450402e-08,8.675063401175943e-08,-45.931818656050496
3D->5D,2.120950887920191,3,5,25.13040318971918,4.7544362793247356e-08,8.759397261399575e-08,-45.72187860143847
3D->5D,2.2229964825261948,3,5,25.4140111737758,4.814715447088132e-08,8.83564446525918e-08,-45.508044534622414
3D->5D,2.329951810515372,3,5,25.700819802406784,4.871298778799796e-08,8.903992184885759e-08,-45.2908461996556
3D->5D,2.442053094548651,3,5,25.99086519633604,4.924202130989959e-08,8.964643036860476e-08,-45.07085100050484
3D->5D,2.5595479226995357,3,5,26.28418388392621,4.973444445185466e-08,9.017812663108569e-08,-44.848660856178746
3D->5D,2.6826957952797255,3,5,26.580812805779065,5.019047346328137e-08,9.063727471692385e-08,-44.62490887988959
3D->5D,2.8117686979742302,3,5,26.880789319387787,5.061034839247702e-08,9.102622539459355e-08,-44.40025588989984
3D->5D,2.9470517025518106,3,5,27.1841512038418,5.099433094556153e-08,9.13473967626295e-08,-44.17538676217265
3D->5D,3.088843596477481,3,5,27.415831517660834,5.13427031494776e-08,9.135299669596623e-08,-43.79746148848046
3D->5D,3.237457542817644,3,5,27.603371764754552,5.165576672844298e-08,9.114315127696097e-08,-43.324576773218894
3D->5D,3.393221771895328,3,5,27.79219489631075,5.1933843105181157e-08,9.087378688027292e-08,-42.850578931409025
3D->5D,3.5564803062231287,3,5,27.982309688005966,5.217727394148412e-08,9.054817785499617e-08,-42.37622978450125
3D->5D,3.72759372031494,3,5,28.173724975547437,5.238642213616994e-08,9.016954159064932e-08,-41.90230846021904
3D->5D,3.906939937054617,3,5,28.36644965508382,5.256167320148472e-08,8.974102888532272e-08,-41.429607110197445
3D->5D,4.094915062380425,3,5,28.56049268361859,5.2703436940969244e-08,8.926571577711019e-08,-40.958926411831186
3D->5D,4.2919342601287775,3,5,28.75586307942636,5.281214935261588e-08,8.874659672257469e-08,-40.49107086583983
3D->5D,4.498432668969445,3,5,28.952569922471945,5.288827468096992e-08,8.8186579008613e-08,-40.026843908068564
3D->5D,4.714866363457394,3,5,29.15062235483245,5.293230754114395e-08,8.758847828771294e-08,-39.567042862338
3D->5D,4.941713361323834,3,5,29.350029581122108,5.2944775037151354e-08,8.695501513100012e-08,-39.11245377004582
3D->5D,5.17947467923121,3,5,29.527029912741362,5.2926238797222185e-08,8.621940092516075e-08,-38.61446701170812
3D->5D,5.428675439323859,3,5,29.697150460353072,5.287729685047991e-08,8.543188436926131e-08,-38.10589893823606
3D->5D,5.689866029018296,3,5,29.868251160753765,5.279858527300287e-08,8.461824615474045e-08,-37.60378207738946
3D->5D,5.963623316594643,3,5,30.040337661112506,5.269077953710144e-08,8.378088627842502e-08,-37.10883009521206
3D->5D,6.250551925273971,3,5,30.213415641134585,5.255459550556011e-08,8.292209476514744e-08,-36.62172228715927
3D->5D,6.551285568595508,3,5,30.38749081324907,5.2390790022291493e-08,8.204405296778744e-08,-36.14309858282911
3D->5D,6.866488450043,3,5,30.562568922797265,5.2200161061758806e-08,8.114883528980576e-08,-35.67355480169609
3D->5D,7.196856730011519,3,5,30.73865574822236,5.1983547410919064e-08,8.023841126662666e-08,-35.2136382185069
3D->5D,7.543120063354617,3,5,30.91575710126021,5.1741827868546124e-08,7.931464794800516e-08,-34.763843492735965
3D->5D,7.906043210907698,3,5,31.093878827131018,5.147591995690254e-08,7.837931252900259e-08,-34.32460901228883
3D->5D,8.286427728546842,3,5,31.27302680473242,5.118677814930973e-08,7.743407518237519e-08,-33.89631369813224
3D->5D,8.685113737513525,3,5,31.453206946833358,5.0875391623948477e-08,7.648051205003814e-08,-33.47927431413803
3D->5D,9.102981779915218,3,5,31.634425200269366,5.054278155924086e-08,7.552010835580545e-08,-33.073743325269625
3D->5D,9.54095476349994,3,5,31.816687546138727,5.018999798976066e-08,7.455426160581663e-08,-32.67990734704708
3D->5D,10.0,3,5,32.0,4.9818116244373406e-08,7.358428484695861e-08,-32.297886229395765
3D->5F,1.0,3,5,40.099999999999994,6.967590579519577e-08,1.2206983022064065e-07,-42.921272464083145
3D->5F,1.0481131341546857,3,5,41.25984539363418,7.313600808677366e-08,1.282555332957494e-07,-42.976333100478
3D->5F,1.0985411419875581,3,5,42.453237952782914,7.663955615625951e-08,1.3448023082185427e-07,-43.01054088925249
3D->5F,1.1513953993264474,3,5,43.68114798980015,8.018511949167708e-08,1.4073301472935486e-07,-43.023234707305946
3D->5F,1.2067926406393286,3,5,44.944573882184756,8.377170967487216e-08,1.4700344961875682e-07,-43.01377968195425
3D->5F,1.264855216855296,3,5,46.24454288433196,8.739877160562954e-08,1.5328160900659444e-07,-42.98156695245188
3D->5F,1.3257113655901092,3,5,47.582111962763655,9.106616846669315e-08,1.595581034265276e-07,-42.9260147174996
3D->5F,1.3894954943731377,3,5,48.958368655516686,9.477416057503728e-08,1.6582410096076862e-07,-42.846570537138405
3D->5F,1.4563484775012439,3,5,50.374431956388136,9.852337831743061e-08,1.720713408174939e-07,-42.74271482435379
3D->5F,1.5264179671752334,3,5,51.831453224756096,1.023147894361632e-07,1.78292140592729e-07,-42.613965429985015
3D->5F,1.599858719606058,3,5,53.330617121716166,1.0614966101059799e-07,1.8447939786286376e-07,-42.45988319546319
3D->5F,1.676832936811008,3,5,54.873142573294466,1.1002951656761474e-07,1.9062658674886343e-07,-42.2800783226683
3D->5F,1.7575106248547918,3,5,56.46028376152061,1.1395608884395916e-07,1.96727750077689e-07,-42.0742173897901
3D->5F,1.842069969326716,3,5,58.09333114416593,1.1793126881058025e-07,2.0277748774252135e-07,-41.84203082724617
3D->5F,1.93069772888325,3,5,59.77361250397703,1.2195705164792595e-07,2.0877094183303748e-07,-41.58332065893542
3D->5F,2.023589647725157,3,5,61.50249402825666,1.2603548042705694e-07,2.1470377907189452e-07,-41.29796831156224
3D->5F,2.120950887920191,3,5,63.28138141967028,1.3016858830034303e-07,2.2057217105526113e-07,-40.985942298345876
3D->5F,2.2229964825261948,3,5,65.11172103918177,1.3435834003456957e-07,2.2637277275497172e-07,-40.647305592709046
3D->5F,2.329951810515372,3,5,66.99500108204687,1.3860657372690912e-07,2.3210269969874508e-07,-40.28222252183543
3D->5F,2.442053094548651,3,5,68.93275278782063,1.4291494353021368e-07,2.3775950420383658e-07,-39.890965028388734
3D->5F,2.5595479226995357,3,5,70.92655168536373,1.4728486417957024e-07,2.433411509991904e-07,-39.47391817010833
3D->5F,2.6826957952797255,3,5,72.97801887385812,1.5171745805933545e-07,2.488459925322011e-07,-39.03158475027363
3D->5F,2.8117686979742302,3,5,75.08882234087535,1.5621350548216464e-07,2.5427274421905925e-07,-38.56458899598587
3D->5F,2.9470517025518106,3,5,77.26067831856815,1.607733987727216e-07,2.5962045986261e-07,-38.073679224741305
3D->5F,3.088843596477481,3,5,79.47487805872649,1.6539710066291072e-07,2.648202834203374e-07,-37.54364336194622
3D->5F,3.237457542817644,3,5,81.73968611007913,1.7008410741666019e-07,2.6989502007051246e-07,-36.981383586764885
3D->5F,3.393221771895328,3,5,84.0690347512982,1.7483341701415423e-07,2.7488550565086355e-07,-36.39773163005076
3D->5F,3.5564803062231287,3,5,86.46476320568459,1.7964350264103865e-07,2.7979201303365933e-07,-35.793913238178355
3D->5F,3.72759372031494,3,5,88.928763109174,1.8451229164980998e-07,2.846150379737586e-07,-35.17127803105684
3D->5F,3.906939937054617,3,5,91.46298000394744,1.894371500898941e-07,2.893552781640021e-07,-34.53129616577305
3D->5F,4.094915062380425,3,5,94.06941487460655,1.9441487284059565e-07,2.940136132991868e-07,-33.87555404015935
3D->5F,4.2919342601287775,3,5,96.75012572812439,1.9944167932729445e-07,2.985910861773215e-07,-33.205749079577714
3D->5F,4.498432668969445,3,5,99.50722921882144,2.045132147555862e-07,3.0308888485311154e-07,-32.52368365316296
3D->5F,4.714866363457394,3,5,102.34290231964772,2.096245567597475e-07,3.0750832584677126e-07,-31.83125816755882
3D->5F,4.941713361323834,3,5,105.2593840410925,2.1477022732990338e-07,3.118508384012e-07,-31.130463387243235
3D->5F,5.17947467923121,3,5,107.88907691868422,2.1994420985539927e-07,3.1503783502056636e-07,-30.18482689831815
3D->5F,5.428675439323859,3,5,110.45869050758331,2.2513997109875773e-07,3.177642948478258e-07,-29.14875121304139
3D->5F,5.689866029018296,3,5,113.08950504642863,2.303504878938114e-07,3.203882116844689e-07,-28.10269557586914
3D->5F,5.963623316594643,3,5,115.78297816927486,2.3556827834154895e-07,3.229124997331385e-07,-27.048882116292372
3D->5F,6.250551925273971,3,5,118.54060222690956,2.40785437256269e-07,3.253400796563601e-07,-25.98961753787046
3D->5F,6.551285568595508,3,5,121.36390511370797,2.4599367559113284e-07,3.2767386819530396e-07,-24.927283049464034
3D->5F,6.866488450043,3,5,124.25445111418102,2.5118436354461635e-07,3.2991676887372836e-07,-23.86432359830909
3D->5F,7.196856730011519,3,5,127.21384176968576,2.563485770164769e-07,3.3207166371658657e-07,-22.803236461855136
3D->5F,7.543120063354617,3,5,130.24371676577834,2.614771470430419e-07,3.341414059142132e-07,-21.746559266536092
3D->5F,7.906043210907698,3,5,133.34575484070135,2.665607117971141e-07,3.3612881336488566e-07,-20.696857514637323
3D->5F,8.286427728546842,3,5,136.52167471550862,2.715897706888192e-07,3.3803666303079853e-07,-19.65671171470693
3D->5F,8.685113737513525,3,5,139.7732360463431,2.7655474005267646e-07,3.398676860450126e-07,-18.62870422578241
3D->5F,9.102981779915218,3,5,143.10224039939519,2.8144600985652045e-07,3.4162456350965474e-07,-17.615405940045513
3D->5F,9.54095476349994,3,5,146.5105322490819,2.86254000823916e-07,3.4330992292851366e-07,-16.619362941186587
3D->5F,10.0,3,5,149.99999999999997,2.909692213280747e-07,3.449263352201184e-07,-15.643083285481929
3D->5G,1.0,3,5,38.699999999999996,6.300188194857886e-08,1.1780804063687762e-07,-46.521577298131135
3D->5G,1.0481131341546857,3,5,39.23036025156866,6.605645522386815e-08,1.219469129718455e-07,-45.83179384039108
3D->5G,1.0985411419875581,3,5,39.767988771779294,6.911958142000624e-08,1.2597409684740463e-07,-45.13190953555126
3D->5G,1.1513953993264474,3,5,40.31298516788734,7.218516845729531e-08,1.2988138353738606e-07,-44.422236281062574
3D->5G,1.2067926406393286,3,5,40.86545041220581,7.524720390867947e-08,1.3366156716861688e-07,-43.703185962383984
3D->5G,1.264855216855296,3,5,41.42548686081264,7.829975759411388e-08,1.373084235212162e-07,-42.975270135546054
3D->5G,1.3257113655901092,3,5,41.99319827251434,8.133698408052733e-08,1.4081668082366798e-07,-42.23909866020894
3D->5G,1.3894954943731377,3,5,42.56868982806947,8.435312563016941e-08,1.441819838705355e-07,-41.49537732404062
3D->5G,1.4563484775012439,3,5,43.15206814967576,8.734251600384879e-08,1.4740085271812113e-07,-40.74490452855358
3D->5G,1.5264179671752334,3,5,43.743441320724095,9.029958538965561e-08,1.5047063712732766e-07,-39.98856712938321
3D->5G,1.599858719606058,3,5,44.342918905823296,9.321886660027437e-08,1.533894678277977e-07,-39.22733553979971
3D->5G,1.676832936811008,3,5,44.950611971099306,9.60950025691457e-08,1.5615620557685163e-07,-38.46225821499425
3D->5G,1.7575106248547918,3,5,45.566633104772635,9.892275508175696e-08,1.5877038888399724e-07,-37.69445563679188
3D->5G,1.842069969326716,3,5,46.19109643801771,1.0169701460546049e-07,1.612321811694628e-07,-36.92511391471408
3D->5G,1.93069772888325,3,5,46.82411766610816,1.044128110299066e-07,1.6354231802543233e-07,-36.15547811076675
3D->5G,2.023589647725157,3,5,47.465814069851774,1.0706532509938557e-07,1.6570205515306243e-07,-35.3868453831263
3D->5G,2.120950887920191,3,5,48.11630453731943,1.096499003059345e-07,1.6771311745817377e-07,-34.62055802923093
3D->5G,2.2229964825261948,3,5,48.77570958587155,1.1216205501501089e-07,1.6957764970458457e-07,-33.85799649281343
3D->5G,2.329951810515372,3,5,49.444151384486645,1.1459749461046691e-07,1.71298169046946e-07,-33.10057238319908
3D->5G,2.442053094548651,3,5,50.12175377639557,1.1695212346890498e-07,1.7287751969493555e-07,-32.34972153968779
3D->5G,2.5595479226995357,3,5,50.80864230202637,1.1922205660177974e-07,1.7431882989783963e-07,-31.606897159847623
3D->5G,2.6826957952797255,3,5,51.5049442222632,1.2140363083359636e-07,1.7562547138280733e-07,-30.87356299874333
3D->5G,2.8117686979742302,3,5,52.21078854202419,1.234934154134195e-07,1.768010213311696e-07,-30.151186637037874
3D->5G,2.9470517025518106,3,5,52.926306034162344,1.2548822198232825e-07,1.7784922693483688e-07,-29.441232809908957
3D->5G,3.088843596477481,3,5,53.65739726690238,1.2738511383968132e-07,1.7879319225024576e-07,-28.75281645993083
3D->5G,3.237457542817644,3,5,54.40215563620254,1.291814144649954e-07,1.7962964608817498e-07,-28.084579979863676
3D->5G,3.393221771895328,3,5,55.15725116415916,1.308747152594438e-07,1.8035093327079555e-07,-27.433303013222332
3D->5G,3.5564803062231287,3,5,55.92282732931982,1.3246288247167975e-07,1.8096112049463687e-07,-26.80036346503195
3D->5G,3.72759372031494,3,5,56.699029601697426,1.3394406326773175e-07,1.8146430804790564e-07,-26.1871027373762
3D->5G,3.906939937054617,3,5,57.48600547041162,1.353166908954891e-07,1.8186460907692275e-07,-25.594819364632638
3D->5G,4.094915062380425,3,5,58.28390447171355,1.3657948888260358e-07,1.8216613097631756e-07,-25.02476275331359
3D->5G,4.2919342601287775,3,5,59.09287821740011,1.3773147419451045e-07,1.8237295878932954e-07,-24.478127070574796
3D->5G,4.498432668969445,3,5,59.91308042362209,1.3877195926880758e-07,1.8248914050031353e-07,-23.95604533598581
3D->5G,4.714866363457394,3,5,60.74466694009236,1.3970055283535287e-07,1.825186740994098e-07,-23.45958377975933
3D->5G,4.941713361323834,3,5,61.587795779699555,1.4051715942973249e-07,1.82465496298964e-07,-22.989736536545237
3D->5G,5.17947467923121,3,5,62.38191567454244,1.4122197751229015e-07,1.8215619430459635e-07,-22.47204216610783
3D->5G,5.428675439323859,3,5,63.16584151591117,1.4181549611617176e-07,1.8171362520719942e-07,-21.956597390830613
3D->5G,5.689866029018296,3,5,63.95961860532377,1.4229848996566102e-07,1.8120079150198298e-07,-21.469167553772095
3D->5G,5.963623316594643,3,5,64.7633707390413,1.4267201302967073e-07,1.8062155825628477e-07,-21.010529193180393
3D->5G,6.250551925273971,3,5,65.57722326901732,1.429373905033023e-07,1.7997967482184627e-07,-20.581370843796908
3D->5G,6.551285568595508,3,5,66.40130312244774,1.4309620924119543e-07,1.792787717810822e-07,-20.18229050791881
3D->5G,6.866488450043,3,5,67.23573882156634,1.431503066980603e-07,1.7852235880439568e-07,-19.813793825731384
3D->5G,7.196856730011519,3,5,68.08066050368862,1.4310175846240948e-07,1.7771382332210365e-07,-19.476292959473575
3D->5G,7.543120063354617,3,5,68.93619994150791,1.429528644973406e-07,1.7685642992101e-07,-19.17010619224412
3D->5G,7.906043210907698,3,5,69.8024905636467,1.4270613422587774e-07,1.759533203820498e-07,-18.895458229479278
3D->5G,8.286427728546842,3,5,70.6796674754655,1.4236427061688474e-07,1.7500751428167687e-07,-18.652481179895176
3D->5G,8.685113737513525,3,5,71.5678674801341,1.419301534404659e-07,1.7402191008573748e-07,-18.441216183330333
3D->5G,9.102981779915218,3,5,72.4672290999669,1.414068218690972e-07,1.7299928667039217e-07,-18.26161564555273
3D->5G,9.54095476349994,3,5,73.37789259802665,1.4079745660293325e-07,1.719423052102327e-07,-18.113546034653226
3D->5G,10.0,3,5,74.29999999999998,1.4010536169559363e-07,1.7085351137903197e-07,-17.996791189866013
4S->5S,1.0,4,5,15.799999999999997,2.2417054858469494e-07,4.6594044873937314e-07,-51.888583789795376
4S->5S,1.0481131341546857,4,5,16.497856087202855,2.303125121152461e-07,4.819475739514824e-07,-52.21212335878847
4S->5S,1.0985411419875581,4,5,17.226535156585843,2.363505556793447e-07,4.981831404419983e-07,-52.557496130910884
4S->5S,1.1513953993264474,4,5,17.987398600917334,2.422769156732262e-07,5.146487909251314e-07,-52.92383467224128
4S->5S,1.2067926406393286,4,5,18.78186794310684,2.4808530596795543e-07,5.313465449772392e-07,-53.31007450540919
4S->5S,1.264855216855296,4,5,19.61142749203959,2.537710086434517e-07,5.482787896246034e-07,-53.714968835981395
4S->5S,1.3257113655901092,4,5,20.4776271157141,2.593309444397463e-07,5.65448269718201e-07,-54.13710531487037
4S->5S,1.3894954943731377,4,5,21.382085136864184,2.6476372110438384e-07,5.828580782069621e-07,-54.57492466796159
4S->5S,1.4563484775012439,4,5,22.326491356474968,2.70069658073643e-07,6.005116464074967e-07,-55.02674099839548
4S->5S,1.5264179671752334,4,5,23.31261021084193,2.7525078624432975e-07,6.184127343557577e-07,-55.490763538193136
4S->5S,1.599858719606058,4,5,24.34228406807127,2.803108219700394e-07,6.365654213145287e-07,-55.965119595847945
4S->5S,1.676832936811008,4,5,25.41743667018042,2.852551148445222e-07,6.549740965000076e-07,-56.44787841704838
4S->5S,1.7575106248547918,4,5,26.540076727229707,2.9009056930509997e-07,6.736434500810709e-07,-56.937075648818606
4S->5S,1.842069969326716,4,5,27.71230167019984,2.9482554058814217e-07,6.925784644960107e-07,-57.43073807490005
4S->5S,1.93069772888325,4,5,28.93630156962711,2.994697060819351e-07,7.11784406123617e-07,-57.926908273693535
4S->5S,2.023589647725157,4,5,30.214363227317097,3.040339136346869e-07,7.312668173383513e-07,-58.4236688406972
4S->5S,2.120950887920191,4,5,31.548874448781742,3.0853000887199924e-07,7.510315089730266e-07,-58.9191658158406
4S->5S,2.2229964825261948,4,5,32.942328504381805,3.129706440448546e-07,7.710845532067755e-07,-59.41163096274244
4S->5S,2.329951810515372,4,5,34.39732878750961,3.173690713532446e-07,7.914322768911282e-07,-59.89940256165433
4S->5S,2.442053094548651,4,5,35.91659367851477,3.217389240605697e-07,8.120812553226779e-07,-60.38094440035711
4S->5S,2.5595479226995357,4,5,37.50296162346054,3.260939890197855e-07,8.330383064670352e-07,-60.85486267699147
4S->5S,2.6826957952797255,4,5,39.159396437198964,3.3044797446507165e-07,8.543104856354993e-07,-61.319920565032035
4S->5S,2.8117686979742302,4,5,40.88899284067296,3.3481427707488753e-07,8.759050806130998e-07,-61.77505023255141
4S->5S,2.9470517025518106,4,5,42.69498224279053,3.3920575237728507e-07,8.978296072342646e-07,-62.219362154674585
4S->5S,3.088843596477481,4,5,44.107569194295586,3.436344925415386e-07,9.103261651672696e-07,-62.25149779382681
4S->5S,3.237457542817644,4,5,45.271186045702756,3.4811161547886896e-07,9.168061684379413e-07,-62.02996582451195
4S->5S,3.393221771895328,4,5,46.46550067079392,3.526470689592558e-07,9.231394863983613e-07,-61.79915666535811
4S->5S,3.5564803062231287,4,5,47.691322918023985,3.5724945314417546e-07,9.293313608767571e-07,-61.55844210324115
4S->5S,3.72759372031494,4,5,48.94948400073651,3.619258645432649e-07,9.35386923330766e-07,-61.307363240176194
4S->5S,3.906939937054617,4,5,50.24083706079834,3.666817639367476e-07,9.413111905238574e-07,-61.04563850636022
4S->5S,4.094915062380425,4,5,51.56625774710328,3.7152087027886756e-07,9.471090610546223e-07,-60.773169051389644
4S->5S,4.2919342601287775,4,5,52.92664480933782,3.764450820274601e-07,9.527853126597225e-07,-60.4900414578595
4S->5S,4.498432668969445,4,5,54.322920707410944,3.814544267502522e-07,9.583446002165186e-07,-60.19652777674437
4S->5S,4.714866363457394,4,5,55.75603223696161,3.865470392597306e-07,9.637914543764914e-07,-59.89308293776057
4S->5S,4.941713361323834,4,5,57.226951171367986,3.9171916794553283e-07,9.691302807654475e-07,-59.580339638532244
4S->5S,5.17947467923121,4,5,58.38274103299546,3.9696520842500494e-07,9.684940549184765e-07,-59.01211717211628
4S->5S,5.428675439323859,4,5,59.442297229422266,4.022777631349031e-07,9.657890888005045e-07,-58.34724498342325
4S->5S,5.689866029018296,4,5,60.52108272741187,4.076477250527297e-07,9.629717352282085e-07,-57.667737261662836
4S->5S,5.963623316594643,4,5,61.6194465089625,4.130643833731245e-07,9.600485115928877e-07,-56.97463426220215
4S->5S,6.250551925273971,4,5,62.73774388955418,4.1851554867681915e-07,9.570256532838972e-07,-56.26913999214727
4S->5S,6.551285568595508,4,5,63.87633663309198,4.239876949162753e-07,9.53909122844247e-07,-55.552611379574415
4S->5S,6.866488450043,4,5,65.03559306893467,4.2946611539896436e-07,9.507046191223437e-07,-54.82654583129805
4S->5S,7.196856730011519,4,5,66.21588821104766,4.349350898692451e-07,9.474175863811054e-07,-54.09256740413837
4S->5S,7.543120063354617,4,5,67.417603879318,4.403780597645369e-07,9.440532233306915e-07,-53.35241182580261
4S->5S,7.906043210907698,4,5,68.64112882307164,4.4577780874247e-07,9.40616492055669e-07,-52.607910608898045
4S->5S,8.286427728546842,4,5,69.88685884683186,4.5111664563558243e-07,9.371121268115278e-07,-51.86097450574225
4S->5S,8.685113737513525,4,5,71.15519693835991,4.5637658708369286e-07,9.335446426692328e-07,-51.113576552825535
4S->5S,9.102981779915218,4,5,72.44655339902009,4.615395372186305e-07,9.299183439898477e-07,-50.3677349520412
4S->5S,9.54095476349994,4,5,73.76134597651006,4.665874619311681e-07,9.262373327142851e-07,-49.62549603092974
4S->5S,10.0,4,5,75.10000000000002,4.715025554372785e-07,9.225055164559648e-07,-48.88891751578102
4S->5P,1.0,4,5,17.3,7.178791643261743e-07,5.101753014677948e-07,40.71225366277184
4S->5P,1.0481131341546857,4,5,17.978044296906546,7.666932648629519e-07,5.25187926691111e-07,45.98455636507466
4S->5P,1.0985411419875581,4,5,18.68266339546439,8.180330859049251e-07,5.402936712212223e-07,51.4052689264211
4S->5P,1.1513953993264474,4,5,19.41489885016494,8.718809397969375e-07,5.554918996825664e-07,56.956553335011776
4S->5P,1.2067926406393286,4,5,20.175833037469662,9.282030700613125e-07,5.707823742010515e-07,62.61943465941076
4S->5P,1.264855216855296,4,5,20.96659075575839,9.86949495658102e-07,5.861652348758256e-07,68.37393911073202
4S->5P,1.3257113655901092,4,5,21.788340887984717,1.0480540370386317e-06,6.016409804477319e-07,74.19924358521692
4S->5P,1.3894954943731377,4,5,22.642298129496492,1.1114345240375659e-06,6.172104492837538e-07,80.07383467459728
4S->5P,1.4563484775012439,4,5,23.529724783575276,1.1769931826449275e-06,6.328748007779655e-07,85.97567499892567
4S->5P,1.5264179671752334,4,5,24.451932627348906,1.2446171948104833e-06,6.486354972524329e-07,91.88237462836682
4S->5P,1.599858719606058,4,5,25.41028485083544,1.3141794227053361e-06,6.644942864260921e-07,97.77136531504323
4S->5P,1.676832936811008,4,5,26.406198071984555,1.3855392863418901e-06,6.804531845057827e-07,103.6200752514981
4S->5P,1.7575106248547918,4,5,27.441144430695175,1.4585437811736318e-06,6.965144599412773e-07,109.40610210685371
4S->5P,1.842069969326716,4,5,28.516653764904518,1.5330286202981796e-06,7.126806178751998e-07,115.1073821635253
4S->5P,1.93069772888325,4,5,29.63431587196533,1.6088194842062327e-06,7.289543853091085e-07,120.7023534845768
4S->5P,2.023589647725157,4,5,30.79578285865397,1.685733359686885e-06,7.453386969985967e-07,126.17011118236073
4S->5P,2.120950887920191,4,5,32.00277158328302,1.7635799485420012e-06,7.618366820829722e-07,131.4905530303578
4S->5P,2.2229964825261948,4,5,33.257066193528566,1.842163126196484e-06,7.784516514488072e-07,136.64451385875557
4S->5P,2.329951810515372,4,5,34.560520763723105,1.9212824301245517e-06,7.951870858212888e-07,141.6138873960967
4S->5P,2.442053094548651,4,5,35.91506203551287,2.0007345582399767e-06,8.120466245728127e-07,146.3817344592114
4S->5P,2.5595479226995357,4,5,37.322692265930456,2.0803148580032464e-06,8.290340552344919e-07,150.93237664583395
4S->5P,2.6826957952797255,4,5,38.785492187093006,2.159818787951062e-06,8.461533036931914e-07,155.25147494244086
4S->5P,2.8117686979742302,4,5,40.30562408190062,2.2390433346125305e-06,8.634084250542135e-07,159.32609291737464
4S->5P,2.9470517025518106,4,5,41.88533498028165,2.317788369291944e-06,8.808035951478115e-07,163.14474441978018
4S->5P,3.088843596477481,4,5,43.46660681300545,2.395857930914369e-06,8.970974872501969e-07,167.06773399379435
4S->5P,3.237457542817644,4,5,45.06940315332117,2.473061422988947e-06,9.127197767044902e-07,170.95517004335125
