Te_eV,ne_cm3,tau_QSS_s,tau_QSS_And_s,tau_relax_s,tau_relax_And_s,pct_d_tau_QSS,pct_d_tau_relax,pct_d_M
1.264855216855296,1000000000000.0,3.8633310399564955,3.4426970651982103,3.648590914103451e-08,3.6372983872130774e-08,-10.887857406157508,-0.3095037825896707,-10.61119567556169
1.264855216855296,2682695795279.7275,1.2010782065134262,1.0318162621491407,2.25656691085419e-08,2.2297485149703177e-08,-14.092499842756368,-1.1884600343501694,-13.059243700575918
1.264855216855296,7196856730011.528,0.36050106753934413,0.3020062909502488,1.3574113742827822e-08,1.3156742119954115e-08,-16.225964873935194,-3.0747614966335046,-13.56839929451905
1.264855216855296,19306977288832.457,0.10373404621102612,0.08550484246724535,8.33091310696782e-09,8.08096378578009e-09,-17.573019090277377,-3.0002632121883033,-15.02350043481785
1.264855216855296,51794746792312.02,0.02834368422385999,0.023210343221966627,5.809955201215468e-09,5.50400426054688e-09,-18.11105769225324,-5.265977620698026,-13.559099201050795
1.264855216855296,138949549437313.6,0.007433905231343381,0.006096729490062912,3.336587954735175e-09,3.0777333030497546e-09,-17.987527412140935,-7.758064681557764,-11.089817982752093
1.264855216855296,372759372031493.8,0.0018312019959301877,0.001503900151994512,2.016300038936138e-09,1.984646914530328e-09,-17.87360677102241,-1.5698618159285194,-16.563773307525697
1.264855216855296,1000000000000000.0,0.0004116883910173035,0.00033905965278887103,1.7395367859238855e-09,1.705714417087793e-09,-17.641677495195594,-1.9443319112179114,-16.0086060193531
1.3257113655901092,1000000000000.0,2.3478776736834766,2.0992472298026192,3.6085681071223563e-08,3.5988021162858755e-08,-10.58958252670773,-0.2706334076722938,-10.346951426270545
1.3257113655901092,2682695795279.7275,0.7341275317807282,0.6332183207475997,2.2298231767907864e-08,2.2051839913659797e-08,-13.745460654276142,-1.1049838247832677,-12.781712687216896
1.3257113655901092,7196856730011.528,0.2218425974470837,0.18654918456978067,1.3336617689050621e-08,1.297079209529677e-08,-15.909213687295376,-2.743016275064969,-13.537534177974731
1.3257113655901092,19306977288832.457,0.06431959131096937,0.0531766969489823,8.23371221132206e-09,7.996501087633329e-09,-17.324261760485893,-2.8809741900202135,-14.871738518799582
1.3257113655901092,51794746792312.02,0.01773048384497723,0.014550176719996238,5.708674725306955e-09,5.410450985838201e-09,-17.936944940630728,-5.224045051064252,-13.413634182231181
1.3257113655901092,138949549437313.6,0.004695454208922223,0.0038549432749768126,3.2514501019302603e-09,3.0032421854694475e-09,-17.90052456157033,-7.633760589266347,-11.115277657510559
1.3257113655901092,372759372031493.8,0.0011673916371673612,0.0009589059737563975,1.999328115973871e-09,1.968891667257362e-09,-17.859102016256312,-1.522333851724167,-16.589312890431618
1.3257113655901092,1000000000000000.0,0.0002653912934018232,0.0002185679315882431,1.7127874733222863e-09,1.6773877222036835e-09,-17.64314164695896,-2.066791804002277,-15.905074621657544
1.3894954943731377,1000000000000.0,1.4584832453705325,1.3083555397411555,3.5709457281853504e-08,3.562426976982972e-08,-10.293413112965633,-0.23855728568318302,-10.078899777017226
