state_idx,n,l,label,type,source,Te_eV,K_ion_cm3s,I_n_eV
34,8,6,8I,resolved,CCC_TICS,4.291934,6.057124125058172e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,4.498433,5.974965261380406e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,4.714866,5.892173924159455e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,4.941713,5.80885321850991e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,5.179475,5.7251009517187365e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,5.428675,5.6410098539610215e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,5.689866,5.556667808229849e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,5.963623,5.472158086151287e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,6.250552,5.3875595863374525e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,6.551286,5.3029470720073626e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,6.866488,5.218391404769015e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,7.196857,5.133959771693291e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,7.54312,5.049715903107177e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,7.906043,4.9657202788758e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,8.286428,4.882030321316823e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,8.685114,4.798700573285906e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,9.102982,4.7157828603788015e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,9.540955,4.63332643660627e-06,0.212591
34,8,6,8I,resolved,CCC_TICS,10.0,4.551378113305129e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,1.0,6.762072382277841e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,1.048113,6.735149276653888e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,1.098541,6.701627064310023e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,1.151395,6.66182299138808e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,1.206793,6.6160626549735995e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,1.264855,6.564677887380377e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,1.325711,6.508004723583692e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,1.389495,6.446381465043438e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,1.456348,6.380146851152074e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,1.526418,6.309638347343416e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,1.599859,6.235190556606775e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,1.676833,6.157133758864689e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,1.757511,6.075792580483646e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,1.84207,5.991484794174033e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,1.930698,5.904520247761734e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,2.02359,5.81519991882321e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,2.120951,5.7238150909937116e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,2.222996,5.630646646889105e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,2.329952,5.5359644720128324e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,2.442053,5.440026963721294e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,2.559548,5.3430806392515335e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,2.682696,5.24535983692356e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,2.811769,5.147086504859794e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,2.947052,5.048470071860052e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,3.088844,4.949707395378965e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,3.237458,4.8509827818290326e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,3.393222,4.752468074641068e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,3.55648,4.654322805632521e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,3.727594,4.556694405253398e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,3.90694,4.459718467202823e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,4.094915,4.363519062751724e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,4.291934,4.2682090998924595e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,4.498433,4.1738907221943136e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,4.714866,4.080655742006926e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,4.941713,3.9885861024530745e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,5.179475,3.897754362515186e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,5.428675,3.808224199467993e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,5.689866,3.7200509229561416e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,5.963623,3.633281995166158e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,6.250552,3.5479575517947795e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,6.551286,3.4641109188614816e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,6.866488,3.3817691208384404e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,7.196857,3.300953376058962e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,7.54312,3.2216795758972244e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,7.906043,3.143958744769616e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,8.286428,3.0677974785737836e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,8.685114,2.993198359740776e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,9.102982,2.920160347615631e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,9.540955,2.848679143392036e-06,0.212591
35,8,7,8J,resolved,CCC_TICS,10.0,2.778747529299266e-06,0.212591
36,9,-1,n9(bund),bundled,CCC_TICS_direct,1.0,8.20162026611577e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,1.048113,8.197382173347095e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,1.098541,8.18684944511875e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,1.151395,8.170284117701943e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,1.206793,8.14795398516469e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,1.264855,8.12013077979844e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,1.325711,8.087088450098088e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,1.389495,8.049101551263835e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,1.456348,8.006443759974861e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,1.526418,7.959386521833384e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,1.599859,7.90819783652655e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,1.676833,7.85314118252613e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,1.757511,7.794474580151494e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,1.84207,7.73244978915345e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,1.930698,7.667311634708076e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,2.02359,7.599297453893218e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,2.120951,7.528636653383956e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,2.222996,7.4555503682519624e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,2.329952,7.380251211367937e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,2.442053,7.302943102945431e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,2.559548,7.223821170168232e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,2.682696,7.143071707537564e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,2.811769,7.0608721894764e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,2.947052,6.97739132774968e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,3.088844,6.892789167317881e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,3.237458,6.807217215263689e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,3.393222,6.72081859835703e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,3.55648,6.633728245610273e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,3.727594,6.5460730927993654e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,3.90694,6.457972306383267e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,4.094915,6.3695375245553825e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,4.291934,6.280873113331715e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,4.498433,6.19207643565465e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,4.714866,6.103238131505569e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,4.941713,6.014442407008662e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,5.179475,5.925767330502349e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,5.428675,5.837285133573972e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,5.689866,5.749062515108851e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,5.963623,5.661160946496996e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,6.250552,5.573636976262257e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,6.551286,5.4865425325156665e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,6.866488,5.399925221771739e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,7.196857,5.313828622787573e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,7.54312,5.228292574178771e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,7.906043,5.143353454627548e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,8.286428,5.059044454527744e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,8.685114,4.975395837916806e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,9.102982,4.8924351935386825e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,9.540955,4.810187673880371e-06,0.167973
36,9,-1,n9(bund),bundled,CCC_TICS_direct,10.0,4.728676221045253e-06,0.167973
37,10,-1,n10(bund),bundled,Lotz1968,1.0,3.4325874870810766e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,1.048113,3.4419310667924976e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,1.098541,3.4495219845781066e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,1.151395,3.455403337864542e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,1.206793,3.45961911817956e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,1.264855,3.462214046103752e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,1.325711,3.463233416960631e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,1.389495,3.462722956908532e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,1.456348,3.460728689074358e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,1.526418,3.457296809351631e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,1.599859,3.452473571472656e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,1.676833,3.446305180956528e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,1.757511,3.4388376975303584e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,1.84207,3.430116945620129e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,1.930698,3.420188432509584e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,2.02359,3.409097273769789e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,2.120951,3.396888125568541e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,2.222996,3.383605123476832e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,2.329952,3.369291827399241e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,2.442053,3.353991172265666e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,2.559548,3.337745424133585e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,2.682696,3.32059614136212e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,2.811769,3.302584140532111e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,2.947052,3.283749466799456e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,3.088844,3.264131368382272e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,3.237458,3.2437682748959075e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,3.393222,3.2226977792631327e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,3.55648,3.200956622940144e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,3.727594,3.178580684212052e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,3.90694,3.155604969324396e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,4.094915,3.132063606229713e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,4.291934,3.1079898407403835e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,4.498433,3.0834160348908207e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,4.714866,3.0583736673234406e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,4.941713,3.0328933355238947e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,5.179475,3.007004759741603e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,5.428675,2.980736788441776e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,5.689866,2.9541174051448012e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,5.963623,2.9271737365181627e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,6.250552,2.89993206159487e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,6.551286,2.8724178220007733e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,6.866488,2.844655633081149e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,7.196857,2.8166692958244498e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,7.54312,2.7884818094883696e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,7.906043,2.7601153848400323e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,8.286428,2.731591457928641e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,8.685114,2.702930704314847e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,9.102982,2.6741530536868747e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,9.540955,2.645277704798731e-05,0.136058
37,10,-1,n10(bund),bundled,Lotz1968,10.0,2.6163231406709018e-05,0.136058
38,11,-1,n11(bund),bundled,Lotz1968,1.0,4.6050050536714036e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,1.048113,4.608338841139657e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,1.098541,4.6095789862530686e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,1.151395,4.6087863774789163e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,1.206793,4.6060222888743076e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,1.264855,4.6013482154845646e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,1.325711,4.594825721055763e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,1.389495,4.5865162975308395e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,1.456348,4.576481235793218e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,1.526418,4.564781507120828e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,1.599859,4.5514776548161954e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,1.676833,4.5366296954841934e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,1.757511,4.520297029437758e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,1.84207,4.502538359722811e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,1.930698,4.483411619266434e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,2.02359,4.4629739056666495e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,2.120951,4.441281423157643e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,2.222996,4.418389431300666e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,2.329952,4.394352199967857e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,2.442053,4.369222970203755e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,2.559548,4.3430539205669944e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,2.682696,4.3158961385724565e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,2.811769,4.287799596872065e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,2.947052,4.258813133829933e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,3.088844,4.228984438164983e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,3.237458,4.198360037351273e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,3.393222,4.1669852894828395e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,3.55648,4.134904378326075e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,3.727594,4.102160311298375e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,3.90694,4.0687949201269605e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,4.094915,4.034848863956347e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,4.291934,4.000361634687048e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,4.498433,3.965371564341508e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,4.714866,3.9299158342661524e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,4.941713,3.894030485990799e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,5.179475,3.8577504335782914e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,5.428675,3.821109477308459e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,5.689866,3.7841403185510497e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,5.963623,3.746874575692341e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,6.250552,3.709342800989623e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,6.551286,3.671574498236755e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,6.866488,3.633598141132498e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,7.196857,3.595441192251305e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,7.54312,3.55713012252382e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,7.906043,3.5186904311414195e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,8.286428,3.4801466658058354e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,8.685114,3.4415224432511185e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,9.102982,3.402840469971133e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,9.540955,3.36412256309123e-05,0.112445
38,11,-1,n11(bund),bundled,Lotz1968,10.0,3.325389671327961e-05,0.112445
39,12,-1,n12(bund),bundled,Lotz1968,1.0,5.981196784110433e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,1.048113,5.9758559996940135e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,1.098541,5.968091747959611e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,1.151395,5.9579839079880765e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,1.206793,5.945612146140801e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,1.264855,5.931055758101533e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,1.325711,5.914393524334675e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,1.389495,5.895703578271413e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,1.456348,5.875063286545255e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,1.526418,5.852549140612002e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,1.599859,5.8282366591051015e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,1.676833,5.802200300295392e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,1.757511,5.774513384043927e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,1.84207,5.745248022657541e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,1.930698,5.7144750600787e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,2.02359,5.6822640188637676e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,2.120951,5.6486830544267313e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,2.222996,5.613798916048608e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,2.329952,5.577676914175837e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,2.442053,5.540380893554013e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,2.559548,5.501973211765913e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,2.682696,5.46251472276506e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,2.811769,5.42206476501793e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,2.947052,5.380681153888956e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,3.088844,5.338420177923233e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,3.237458,5.295336598701543e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,3.393222,5.251483653961709e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,3.55648,5.206913063698548e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,3.727594,5.1616750389725456e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,3.90694,5.115818293174236e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,4.094915,5.0693900555075055e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,4.291934,5.02243608647048e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,4.498433,4.975000695127301e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,4.714866,4.927126757978115e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,4.941713,4.878855739247835e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,5.179475,4.830227712426726e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,5.428675,4.781281382907831e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,5.689866,4.73205411157737e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,5.963623,4.6825819392249e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,6.250552,4.6328996116499535e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,6.551286,4.5830406053512815e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,6.866488,4.5330371536936445e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,7.196857,4.482920273455369e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,7.54312,4.432719791667729e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,7.906043,4.38246437266441e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,8.286428,4.332181545266232e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,8.685114,4.281897730032643e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,9.102982,4.231638266517495e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,9.540955,4.1814274404721666e-05,0.094485
39,12,-1,n12(bund),bundled,Lotz1968,10.0,4.1312885109443394e-05,0.094485
40,13,-1,n13(bund),bundled,Lotz1968,1.0,7.568996989236876e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,1.048113,7.552125656215383e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,1.098541,7.532517586722614e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,1.151395,7.510272627963577e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,1.206793,7.485489740771319e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,1.264855,7.458266853324342e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,1.325711,7.428700729000183e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,1.389495,7.396886847548853e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,1.456348,7.362919298793966e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,1.526418,7.326890688094911e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,1.599859,7.288892052830764e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,1.676833,7.249012789194739e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,1.757511,7.207340588616986e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,1.84207,7.163961383162828e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,1.930698,7.11895929928292e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,2.02359,7.072416619321251e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,2.120951,7.0244137502159e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,2.222996,6.975029198856191e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,2.329952,6.924339553587832e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,2.442053,6.872419471385202e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,2.559548,6.819341670236413e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,2.682696,6.765176926312704e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,2.811769,6.709994075518652e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,2.947052,6.653860019043651e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,3.088844,6.596839732558204e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,3.237458,6.538996278720773e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,3.393222,6.480390822681965e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,3.55648,6.421082650293126e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,3.727594,6.361129188745599e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,3.90694,6.300586029385254e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,4.094915,6.239506952464208e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,4.291934,6.177943953608208e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,4.498433,6.115947271793695e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,4.714866,6.053565418643314e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,4.941713,5.9908452088626256e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,5.179475,5.927831791653804e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,5.428675,5.86456868295459e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,5.689866,5.801097798362333e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,5.963623,5.7374594866138997e-05,0.080508
40,13,-1,n13(bund),bundled,Lotz1968,6.250552,5.673692563502585e-05,0.080508
